,club,leagueCountry,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,Alpha_3,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,meanRating,yellowRed
924,49,0,188.0,77.0,1,254,150,44,60,9,27,0,3,29,0.328780650522,1616905.0,0.000244427136712,0.328780650522,1692347.0,0.0018715830574,0.0,0.0
925,53,0,182.0,70.0,12,370,152,104,114,17,58,1,2,29,0.32859422298,2042779.0,0.000237143520673,0.32859422298,2140936.0,0.00141436050744,0.25,1.0
926,58,1,182.0,81.0,11,161,67,42,52,24,24,2,1,33,0.334228878892,255669.0,0.00055307922556,0.334228878892,267655.0,0.00402246263074,0.875,2.0
927,57,1,172.0,70.0,12,52,23,17,12,4,7,0,0,33,0.332535878135,165232.0,0.000324126546601,0.332535878135,172983.0,0.0023838026791,0.5,0.0
928,45,0,182.0,67.0,10,252,117,52,83,22,26,0,1,29,0.327808078574,1564008.0,0.000210386115713,0.327808078574,1637943.0,0.00145613330147,0.125,0.0
929,51,1,178.0,69.0,4,168,74,43,51,10,18,1,2,33,0.337602439959,110356.0,0.000323303975196,0.337602439959,115346.0,0.00358786648799,0.5,1.0
930,75,0,191.0,74.0,1,132,67,31,34,9,20,0,0,29,0.327693485968,2479376.0,8.49783999772e-05,0.327693485968,2596759.0,0.000652311911425,0.25,0.0
931,90,2,184.0,81.0,2,239,110,56,73,76,15,1,0,7,0.329579081146,2341892.0,0.000198428035606,0.329579081146,2410317.0,0.00120383286326,1.0,1.0
932,13,0,180.0,74.0,2,105,40,27,38,11,4,0,0,29,0.327131298246,2395848.0,0.00010499947873,0.327131298246,2508462.0,0.00101724166979,0.625,0.0
933,87,1,170.0,63.0,4,182,68,50,64,9,23,3,1,33,0.334674171451,124053.0,2.69418497753e-05,0.334674171451,129603.0,0.000561554546884,0.125,3.0
934,26,3,179.0,77.0,7,184,53,55,76,30,23,2,0,30,0.342409741437,225268.0,0.000514864146828,0.342409741437,236567.0,0.00365072737769,0.375,2.0
935,15,2,180.0,76.0,0,446,154,119,173,97,41,0,1,30,0.328636979246,4337570.0,0.000187292777422,0.328636979246,4460703.0,0.00087328076238,0.375,0.0
936,1,2,183.0,82.0,4,224,90,61,73,5,43,4,1,24,0.336211477661,656431.0,0.00032499502887,0.336211477661,680091.0,0.00254685052619,0.25,4.0
937,31,2,185.0,74.0,0,173,94,31,48,39,19,0,0,24,0.328989391447,2540087.0,0.000182599672259,0.328989391447,2615598.0,0.00130914888717,0.0,0.0
938,15,2,177.0,69.0,9,119,53,26,40,5,17,0,1,24,0.336726933873,600634.0,7.75699008859e-05,0.336726933873,618130.0,0.000576984494368,0.125,0.0
939,11,2,183.0,73.0,6,111,49,26,36,4,8,0,0,24,0.336643531498,534966.0,3.94214476144e-05,0.336643531498,550500.0,0.000582936499309,0.25,0.0
940,16,2,188.0,83.0,2,193,95,49,49,50,14,2,0,24,0.334455601394,670190.0,0.000202553607447,0.334455601394,694597.0,0.00138971802741,0.0,2.0
941,72,2,190.0,78.0,4,236,104,52,80,20,41,0,0,24,0.336744555205,458004.0,0.000162470965999,0.336744555205,471325.0,0.00165567719504,0.125,0.0
942,79,1,186.0,73.0,10,205,72,52,81,39,12,0,0,33,0.338987036852,123349.0,0.00047910073158,0.338987036852,128673.0,0.00360671707232,0.25,0.0
943,30,1,168.0,65.0,8,128,35,43,50,14,9,0,0,33,0.336580412066,170748.0,0.000314377173105,0.336580412066,178206.0,0.00256151528682,0.25,0.0
944,71,1,181.0,73.0,4,337,109,103,125,10,40,1,1,33,0.334833211229,216192.0,0.000325213597959,0.334833211229,225896.0,0.00206386386443,0.25,1.0
945,11,2,181.0,78.0,2,58,31,8,19,20,9,0,0,24,0.335356627622,238323.0,0.000444389083473,0.335356627622,248396.0,0.00348738616557,0.75,0.0
946,92,0,193.0,80.0,5,522,169,137,216,0,28,0,4,29,0.327520334452,2038750.0,0.000191037174025,0.327520334452,2135088.0,0.00116658927233,0.0,0.0
947,27,0,189.0,87.0,5,98,47,19,32,0,7,0,0,29,0.331483097831,551725.0,0.000478539497281,0.331483097831,577597.0,0.00296559306533,0.25,0.0
948,5,1,174.0,61.0,4,320,152,89,79,6,39,0,1,33,0.330324309734,710015.0,0.000272447803015,0.330324309734,743422.0,0.00175058673571,0.25,0.0
949,30,1,183.0,70.0,12,239,94,62,83,51,19,0,1,29,0.327011402311,2227295.0,8.11343003133e-05,0.327011402311,2332679.0,0.000287842692338,0.25,0.0
950,24,1,186.0,76.0,1,350,146,90,114,8,45,0,0,33,0.338525525202,606875.0,0.000363868762415,0.338525525202,634158.0,0.00234132095849,0.125,0.0
951,86,3,192.0,83.0,6,392,160,116,116,23,64,1,0,33,0.338399483618,433296.0,0.000441641886569,0.338399483618,453303.0,0.00304997011056,0.0,1.0
952,58,1,172.0,71.0,6,252,89,87,76,9,30,1,1,33,0.336161639526,164501.0,0.000475300819076,0.336161639526,172225.0,0.0033737888315,0.25,1.0
953,59,1,182.0,73.0,8,356,172,85,99,53,65,1,1,33,0.337569886107,545267.0,0.000428863288442,0.337569886107,570634.0,0.00219394644748,0.25,1.0
954,56,1,173.0,69.0,12,137,62,39,36,9,12,1,0,33,0.333509298431,225182.0,0.000361203420228,0.333509298431,235531.0,0.00147820884576,0.0,1.0
955,52,3,183.0,77.0,4,415,202,109,104,6,96,2,0,33,0.335618151572,594800.0,0.000413612483108,0.335618151572,622499.0,0.0029883019286,0.25,2.0
956,12,2,192.0,90.0,1,358,215,70,73,7,66,2,5,24,0.332762526113,1190992.0,0.000374246213666,0.332762526113,1241116.0,0.0026091649867,0.75,2.0
957,71,1,177.0,70.0,12,385,167,109,109,30,48,0,1,33,0.333789099847,574999.0,0.00033318966877,0.333789099847,601532.0,0.0018316706802,0.0,0.0
958,1,2,185.0,76.0,6,159,69,37,53,8,23,1,1,24,0.327800572929,10227049.0,0.000122252654147,0.327800572929,10508436.0,0.000821299236608,0.625,1.0
959,32,1,192.0,76.0,4,78,30,15,33,6,22,2,1,33,0.334275688816,206910.0,0.00118155936876,0.334275688816,215992.0,0.00686635409641,0.75,2.0
960,77,1,181.0,70.0,7,215,66,53,96,11,40,1,0,33,0.334611766167,166158.0,0.000761808287149,0.334611766167,173661.0,0.00345580182703,0.25,1.0
961,51,1,175.0,65.0,8,111,49,28,34,16,12,1,0,33,0.334644451623,144751.0,0.000435704089151,0.334644451623,151441.0,0.00352048890529,0.25,1.0
962,11,2,183.0,76.0,11,108,45,26,37,19,15,0,0,24,0.336146514372,489034.0,0.000180521952979,0.336146514372,504593.0,0.00153374363339,0.5,0.0
963,66,3,187.0,79.0,2,429,279,81,69,183,10,0,0,30,0.337924321562,562582.0,0.0004709763014,0.337924321562,589397.0,0.00329459647524,0.125,0.0
964,72,2,184.0,85.0,4,111,35,33,43,8,21,2,2,24,0.336939622025,419679.0,0.000371974934281,0.336939622025,434893.0,0.00356930737664,0.75,2.0
965,39,2,190.0,86.0,1,309,124,78,107,21,52,1,3,24,0.336811873902,539205.0,0.00100972773675,0.336811873902,560005.0,0.00481563739352,0.25,1.0
966,25,2,181.0,75.0,11,277,116,65,96,28,38,2,0,24,0.337261567572,443358.0,0.000792515968983,0.337261567572,456571.0,0.0036851073209,0.25,2.0
967,48,0,185.0,79.0,12,60,30,9,21,2,14,0,0,29,0.329577833584,846125.0,0.00026675223085,0.329577833584,885047.0,0.00167327080695,0.25,0.0
968,58,1,185.0,74.0,12,138,48,49,41,2,14,1,3,33,0.333930736735,176728.0,0.000305987623552,0.333930736735,184765.0,0.00232296682637,1.0,1.0
969,81,0,186.0,87.0,12,182,57,49,76,0,8,0,0,29,0.326899414715,3429714.0,8.46290358274e-05,0.326899414715,3592262.0,0.00050047877747,0.125,0.0
970,33,2,183.0,77.0,2,155,54,42,59,29,15,0,0,24,0.339062324353,336109.0,0.000132605622214,0.339062324353,345832.0,0.00155330144522,0.25,0.0
971,80,0,188.0,78.0,11,353,120,79,154,87,14,0,2,29,0.327322543726,10712571.0,8.63854687101e-05,0.327322543726,11059766.0,0.000619336887792,1.0,0.0
972,90,2,181.0,76.0,0,187,85,40,62,32,13,2,0,7,0.33514689678,688970.0,0.000316995305365,0.33514689678,718316.0,0.00233059234666,0.0,2.0
973,59,1,170.0,64.0,11,284,118,84,82,102,7,0,0,33,0.333921364131,443901.0,0.000365736168923,0.333921364131,464944.0,0.00182685689213,0.0,0.0
974,16,2,186.0,72.0,8,308,173,64,71,51,32,0,1,24,0.335563488006,686462.0,0.000231629801549,0.335563488006,710522.0,0.00164730091153,0.0,0.0
975,27,0,182.0,75.0,11,317,142,86,89,65,35,0,2,33,0.329721752823,1151839.0,0.000299548630514,0.329721752823,1205822.0,0.00224448315957,0.125,0.0
976,92,0,182.0,88.0,12,516,203,139,174,109,111,3,4,29,0.326947796156,3157735.0,0.000100129317247,0.326947796156,3307371.0,0.000590472384001,0.25,3.0
977,36,1,186.0,81.0,12,35,13,10,12,0,1,0,0,33,0.327569648845,2100977.0,8.2903599829e-05,0.327569648845,2160326.0,0.000703871678016,0.5,0.0
978,58,1,173.0,71.0,12,1,0,0,1,0,0,0,0,5,0.337539293106,1319.0,0.0,0.337539293106,1365.0,1.50249802034e-18,0.75,0.0
979,89,2,185.0,90.0,4,113,56,18,39,11,29,0,1,24,0.336628162643,573426.0,6.30604990995e-19,0.336628162643,590076.0,6.21644532779e-19,0.25,0.0
980,88,2,175.0,70.0,0,93,36,30,27,10,18,1,0,24,0.337261796956,420328.0,0.000180129464149,0.337261796956,432672.0,0.00158745545383,0.125,1.0
981,25,2,189.0,83.0,5,163,67,40,56,0,5,0,2,24,0.337158945612,499817.0,0.000268653432734,0.337158945612,515565.0,0.00221131427069,0.0,0.0
982,28,2,194.0,80.0,4,150,63,38,49,7,24,1,2,24,0.337039661565,548067.0,0.000106501166939,0.337039661565,564088.0,0.000915702896614,0.0,1.0
983,2,2,179.0,74.0,8,176,71,40,65,56,25,0,1,24,0.337339533353,541494.0,0.000196779387059,0.337339533353,557407.0,0.00190605692664,0.25,0.0
984,6,0,178.0,64.0,6,167,97,35,35,5,14,0,1,29,0.327895052255,1366501.0,0.000191155300324,0.327895052255,1431077.0,0.000973344708568,0.5,0.0
985,34,0,175.0,69.0,7,299,121,64,114,37,63,1,0,29,0.327319355255,3778110.0,0.000114072669223,0.327319355255,3916875.0,0.000565308159591,0.625,1.0
986,60,0,171.0,65.0,0,330,141,75,114,38,7,0,2,29,0.327912412164,2452453.0,0.000207149295595,0.327912412164,2568282.0,0.00145245707519,0.25,0.0
987,73,2,191.0,94.0,2,141,54,35,52,41,5,0,0,24,0.336628162643,565677.0,6.30604990995e-19,0.336628162643,582102.0,0.0,1.0,0.0
988,31,2,186.0,78.0,2,443,245,85,113,275,43,2,2,24,0.339053723487,825869.0,0.000435872649791,0.339053723487,860557.0,0.0030894668779,0.125,2.0
989,28,2,174.0,68.0,2,38,7,9,22,4,4,0,0,24,0.336424764916,132004.0,0.000763663989172,0.336424764916,135847.0,0.00332288921397,0.75,0.0
990,2,2,196.0,83.0,5,74,24,20,30,0,2,0,1,24,0.335589813856,396452.0,7.34279038261e-05,0.335589813856,408821.0,0.000368489386335,0.25,0.0
991,11,2,181.0,76.0,3,81,44,13,24,16,14,0,0,24,0.336702666254,349242.0,8.18693147132e-05,0.336702666254,359392.0,0.000871859865389,0.0,0.0
992,48,0,183.0,76.0,1,504,287,125,92,20,43,2,1,29,0.32843531809,1943079.0,0.000418539608683,0.32843531809,2034748.0,0.0024349101057,1.0,2.0
993,39,2,182.0,78.0,7,216,86,49,81,14,21,0,0,24,0.335113692315,504573.0,0.000322419307086,0.335113692315,523327.0,0.00265753163963,0.25,0.0
994,16,2,184.0,79.0,1,71,33,16,22,4,5,1,1,24,0.336556762452,329206.0,0.000233284393668,0.336556762452,339835.0,0.0021246465133,0.0,1.0
995,78,1,190.0,83.0,12,186,57,60,69,0,13,0,1,33,0.331763891932,227104.0,0.000911035402761,0.331763891932,237525.0,0.00452772282013,1.0,0.0
996,48,0,172.0,74.0,2,457,243,97,117,225,56,1,3,30,0.328748291723,5253580.0,0.000182120626336,0.328748291723,5421695.0,0.000950589062823,0.25,1.0
997,82,0,180.0,73.0,9,210,94,50,66,8,27,0,0,29,0.327102018607,3134886.0,0.000134236299205,0.327102018607,3283690.0,0.000992742038078,0.75,0.0
998,82,0,178.0,73.0,9,226,113,59,54,5,32,0,0,29,0.327703514056,2148319.0,0.000209897924645,0.327703514056,2249903.0,0.00139876879207,0.25,0.0
999,31,2,183.0,85.0,1,129,67,22,40,13,34,2,1,24,0.328766360879,2356760.0,0.000196064978044,0.328766360879,2425716.0,0.00130326197861,0.0,2.0
1000,79,1,180.0,77.0,9,134,52,34,48,3,14,0,0,33,0.327806403924,897229.0,0.000137132343284,0.327806403924,939422.0,0.00107378451021,0.75,0.0
1001,30,1,181.0,74.0,9,73,25,20,28,0,16,1,0,33,0.333971439625,135513.0,0.0009332482018,0.333971439625,141704.0,0.00324989983185,1.0,1.0
1002,36,1,173.0,70.0,0,260,107,76,77,7,41,2,0,33,0.331322836207,573798.0,0.000704872544732,0.331322836207,600647.0,0.00367182315225,0.75,2.0
1003,49,0,168.0,63.0,12,6,2,2,2,0,0,0,0,29,0.326720664244,179320.0,0.000115841713165,0.326720664244,187835.0,0.00132999692311,0.75,0.0
1004,11,2,184.0,77.0,4,276,127,65,84,26,32,1,0,24,0.329447821189,2563029.0,0.000159072365973,0.329447821189,2638334.0,0.00095854370571,0.0,1.0
1005,39,2,180.0,78.0,0,245,95,55,95,39,57,2,0,24,0.336298347061,638437.0,0.000220111623675,0.336298347061,659023.0,0.0018143940678,0.25,2.0
1006,31,2,198.0,100.0,5,116,54,25,37,0,4,0,0,24,0.337589060846,542173.0,0.000189364472552,0.337589060846,558493.0,0.0017645708266,0.0,0.0
1007,77,1,183.0,73.0,8,105,31,31,43,9,13,1,0,33,0.338328543271,105345.0,0.000688508047052,0.338328543271,109914.0,0.00562000690662,0.875,1.0
1008,76,2,196.0,88.0,1,146,56,31,59,11,9,0,0,24,0.33750649113,650791.0,0.000197047125501,0.33750649113,670076.0,0.00161767363815,0.0,0.0
1009,44,1,170.0,62.0,6,273,101,89,83,2,15,1,0,33,0.335087273369,269182.0,0.000324665210544,0.335087273369,281411.0,0.00207813559859,0.25,1.0
1010,6,0,185.0,75.0,1,247,135,52,60,20,36,2,3,33,0.328861568732,1090788.0,0.000209247914947,0.328861568732,1142191.0,0.000990823727198,0.0,2.0
1011,51,1,184.0,76.0,5,32,12,4,16,0,1,0,0,33,0.33601642284,68047.0,0.000193834313774,0.33601642284,71148.0,0.000712958199755,0.25,0.0
1012,81,0,178.0,76.0,4,255,84,70,101,8,75,3,4,29,0.32743211579,1432290.0,0.000104203392779,0.32743211579,1499789.0,0.000610428870675,0.125,3.0
1013,27,0,170.0,74.0,6,459,205,118,136,34,52,1,0,29,0.327310837681,2912632.0,0.000183300935212,0.327310837681,3050188.0,0.00117761557595,0.25,1.0
1014,70,3,188.0,79.0,5,428,177,108,143,0,27,0,4,30,0.342204297086,503744.0,0.000432786956454,0.342204297086,529162.0,0.00277745981266,0.0,0.0
1015,39,2,188.0,81.0,4,172,84,31,57,22,33,3,2,24,0.331106656055,963747.0,0.000225372197482,0.331106656055,1004059.0,0.00168006375991,0.125,3.0
1016,33,2,190.0,81.0,1,136,40,36,60,10,31,0,1,24,0.336648414067,573716.0,5.28677203845e-05,0.336648414067,590384.0,0.000255607992569,0.375,0.0
1017,54,0,186.0,71.0,1,254,95,60,99,13,35,3,2,29,0.326731780979,3864504.0,2.6977776211e-05,0.326731780979,4047675.0,0.000391470647315,1.0,3.0
1018,27,0,172.0,68.0,10,406,184,101,121,56,42,0,0,29,0.327250814404,2286127.0,0.000142346280257,0.327250814404,2394519.0,0.00106625530458,0.0,0.0
1019,16,2,171.0,60.0,12,107,39,24,44,15,25,0,1,24,0.336943149213,430468.0,0.00015621323584,0.336943149213,443155.0,0.00150921901575,0.125,0.0
1020,90,2,169.0,67.0,0,22,13,2,7,7,2,0,0,24,0.335389876934,152257.0,0.000283391201948,0.335389876934,157566.0,0.00190074428129,0.25,0.0
1021,31,2,176.0,72.0,0,242,119,50,73,48,25,0,0,24,0.331536932107,1071589.0,0.000304186707028,0.331536932107,1117327.0,0.00215002036671,0.0,0.0
1022,58,1,188.0,84.0,12,63,23,14,26,2,18,1,3,33,0.335101262562,106091.0,0.000207871837393,0.335101262562,110817.0,0.00270810645323,1.0,1.0
1023,91,0,177.0,64.0,1,345,115,105,125,20,58,0,2,29,0.326787012452,2522869.0,4.80208363305e-05,0.326787012452,2642496.0,0.000235788983529,0.0,0.0
1024,68,3,188.0,81.0,1,44,11,16,17,0,15,0,0,30,0.369923213684,44138.0,0.00172196889816,0.369923213684,46886.0,0.00857674333122,0.375,0.0
1025,77,1,182.0,74.0,5,45,14,15,16,0,1,0,2,33,0.33466897014,80823.0,3.33603575138e-05,0.33466897014,84438.0,0.000695348050217,0.25,0.0
1026,29,3,169.0,67.0,11,492,334,94,64,383,40,0,1,30,0.330297789903,2490296.0,0.00023665198034,0.330297789903,2567282.0,0.0011555568675,0.0,0.0
1027,57,1,175.0,72.0,2,317,166,78,73,150,33,0,1,33,0.329678782022,2425738.0,0.000263912891334,0.329678782022,2500062.0,0.00139436761368,0.125,0.0
1028,1,2,189.0,75.0,5,48,21,9,18,0,1,0,0,24,0.336628162643,278964.0,0.0,0.336628162643,287064.0,0.0,0.0,0.0
1029,81,0,184.0,75.0,2,430,196,113,121,121,20,0,1,29,0.328103689751,2060937.0,0.000225052435522,0.328103689751,2158343.0,0.00147625619904,1.0,0.0
1030,58,1,184.0,66.0,11,258,104,73,81,89,14,0,3,33,0.329528849169,921323.0,0.000266937459987,0.329528849169,964769.0,0.00170899894989,0.625,0.0
1031,44,1,179.0,74.0,12,90,51,17,22,4,9,0,1,33,0.33416254339,195811.0,0.000316263753321,0.33416254339,204932.0,0.00276676255566,0.0,0.0
1032,70,3,177.0,72.0,0,63,32,9,22,2,7,0,0,3,0.366015698144,34003.0,0.000687163619387,0.366015698144,36803.0,0.00328102986202,0.375,0.0
1033,57,1,178.0,78.0,6,148,56,40,52,13,21,1,1,33,0.329016619551,2151772.0,0.000242806996817,0.329016619551,2215434.0,0.00101420696699,0.25,1.0
1034,30,1,164.0,62.0,11,549,271,136,142,118,42,0,3,33,0.338690917546,605280.0,0.000408195552315,0.338690917546,634403.0,0.00254421620869,0.25,0.0
1035,36,1,171.0,68.0,0,375,141,116,118,48,47,0,4,33,0.335905081693,606543.0,0.000355722932996,0.335905081693,632605.0,0.00262554197954,0.25,0.0
1036,45,0,182.0,81.0,11,391,205,86,100,230,84,0,1,29,0.332046516573,1286418.0,0.000303767502625,0.332046516573,1344827.0,0.00228103457076,0.125,0.0
1037,66,3,174.0,65.0,0,350,188,80,82,33,41,0,0,29,0.331126245751,1342149.0,0.000329114967699,0.331126245751,1405180.0,0.00173394605583,0.0,0.0
1038,6,0,180.0,80.0,2,470,230,98,142,184,56,1,2,24,0.329373938652,3367347.0,0.000207810922053,0.329373938652,3482011.0,0.00131212209202,0.0,1.0
1039,12,2,194.0,86.0,5,43,31,7,5,0,2,0,0,24,0.336628162643,216972.0,0.0,0.336628162643,223272.0,0.0,0.125,0.0
1040,15,2,178.0,73.0,11,141,60,39,42,22,7,1,0,24,0.336894060819,608859.0,0.000145715702633,0.336894060819,626589.0,0.00076592573741,0.25,1.0
1041,90,2,184.0,80.0,6,158,68,38,52,6,26,2,1,24,0.334494306634,534290.0,0.000162169280682,0.334494306634,552459.0,0.0012382276093,0.375,2.0
1042,60,0,183.0,78.0,9,444,162,111,171,9,67,0,0,29,0.327186113533,4173254.0,7.79069542512e-05,0.327186113533,4330869.0,0.000671149894322,0.25,0.0
1043,15,2,188.0,86.0,2,194,90,40,64,64,14,0,0,24,0.334439316046,819496.0,0.000275196660584,0.334439316046,853509.0,0.00230165887849,0.0,0.0
1044,34,0,183.0,76.0,4,377,212,86,79,24,69,3,0,33,0.331940015125,1107809.0,0.000663561672894,0.331940015125,1159577.0,0.00334047893498,1.0,3.0
1045,89,2,180.0,72.0,10,231,101,60,70,6,25,1,1,24,0.336270516634,551400.0,0.000383027915457,0.336270516634,572985.0,0.00255387853141,0.25,1.0
1046,88,2,181.0,75.0,12,84,30,24,30,6,10,1,0,33,0.336047162682,150932.0,0.00112786066475,0.336047162682,157012.0,0.00502174927528,1.0,1.0
1047,59,1,187.0,82.0,1,216,104,61,51,11,23,0,4,33,0.329703133073,867155.0,0.000300195681655,0.329703133073,908135.0,0.001314053951,1.0,0.0
1048,39,2,185.0,79.0,8,147,57,33,57,57,17,1,1,24,0.329464365529,989304.0,0.000382816231077,0.329464365529,1033613.0,0.00172045551967,1.0,1.0
1049,11,2,189.0,87.0,1,400,183,94,123,35,51,1,0,24,0.334839893293,763367.0,0.00028476722928,0.334839893293,792245.0,0.00177103536995,0.0,1.0
1050,52,3,174.0,65.0,4,191,64,44,83,4,60,4,3,30,0.328327654639,4160906.0,0.000195299007248,0.328327654639,4279612.0,0.000862295979794,0.0,4.0
1051,12,2,193.0,92.0,5,418,270,68,80,0,12,0,0,24,0.335727177034,677286.0,0.000440119414014,0.335727177034,705188.0,0.00283660033336,0.25,0.0
1052,39,2,170.0,70.0,4,218,95,41,82,13,35,1,1,24,0.335723644466,690966.0,0.000221045393781,0.335723644466,714058.0,0.00177704959024,0.25,1.0
1053,51,1,184.0,77.0,1,213,97,49,67,4,37,3,1,33,0.327721999301,2821089.0,0.000115172488763,0.327721999301,2914668.0,0.000817409463983,0.875,3.0
1054,16,2,188.0,76.0,1,157,67,38,52,6,12,0,1,24,0.337464779265,667811.0,0.000122044546951,0.337464779265,687365.0,0.00125301594391,0.125,0.0
1055,36,1,183.0,76.0,1,334,152,104,78,6,55,0,7,33,0.333647400344,410073.0,0.000396633108292,0.333647400344,428945.0,0.00306425962343,0.25,0.0
1056,25,2,171.0,64.0,0,19,10,2,7,1,2,0,0,24,0.338092879425,92142.0,0.000327675237713,0.338092879425,94871.0,0.00151859173437,0.0,0.0
1057,80,0,188.0,80.0,1,197,68,48,81,1,34,0,1,29,0.327389824854,1466691.0,0.000196809054211,0.327389824854,1536205.0,0.00104710277063,0.125,0.0
1058,88,2,194.0,85.0,5,142,53,34,55,0,4,0,0,24,0.33614009342,381762.0,0.000139793079234,0.33614009342,394194.0,0.00120196953102,0.125,0.0
1059,15,2,189.0,85.0,5,172,82,44,46,0,9,0,0,24,0.336029672001,564784.0,0.000223021112954,0.336029672001,583315.0,0.00198307084414,0.125,0.0
1060,91,0,182.0,81.0,2,331,130,88,113,55,8,0,1,29,0.32837885235,2888350.0,0.000133164631404,0.32837885235,3023041.0,0.000850405936811,0.875,0.0
1061,25,2,185.0,82.0,12,29,14,2,13,3,5,0,0,24,0.337195397901,143087.0,0.00029732482568,0.337195397901,147354.0,0.00176762978077,0.0,0.0
1062,16,2,186.0,82.0,1,152,66,35,51,10,24,1,1,24,0.336628162643,720657.0,6.30604990995e-19,0.336628162643,741582.0,0.0,0.0,1.0
1063,16,2,181.0,74.0,6,256,146,59,51,4,31,1,1,24,0.335438679437,639645.0,0.000326949933905,0.335438679437,663576.0,0.00245307168378,0.0,1.0
1064,89,2,184.0,75.0,6,361,161,78,122,21,22,1,0,24,0.338915368289,425036.0,0.000302293635663,0.338915368289,438273.0,0.00213486987077,0.25,1.0
1065,28,2,174.0,73.0,6,211,72,59,80,9,37,1,0,24,0.327936771063,8294141.0,7.09058265546e-05,0.327936771063,8521500.0,0.000529274664537,0.0,1.0
1066,38,2,191.0,89.0,7,326,144,76,106,30,32,0,0,24,0.329635961794,2558699.0,0.000208374001824,0.329635961794,2635256.0,0.00132922000255,0.0,0.0
1067,1,2,180.0,75.0,4,224,81,60,83,13,22,0,0,24,0.336676866719,465514.0,5.78234250686e-05,0.336676866719,479046.0,0.000234327340168,0.25,0.0
1068,51,1,175.0,71.0,4,159,84,25,50,16,38,1,1,33,0.327740984243,4104423.0,0.00012567811902,0.327740984243,4218942.0,0.000833537276724,0.125,1.0
1069,31,2,186.0,78.0,4,134,71,28,35,16,23,0,0,24,0.336390688028,404051.0,0.000278007461399,0.336390688028,418259.0,0.00238195258701,0.0,0.0
1070,16,2,180.0,67.0,8,261,124,57,80,95,35,0,0,24,0.333563859626,634926.0,0.000231214731989,0.333563859626,659107.0,0.00121896582853,0.0,0.0
1071,89,2,190.0,75.0,1,252,91,67,94,19,53,1,1,24,0.335148406893,337810.0,0.000212781829173,0.335148406893,349410.0,0.00149891898562,0.0,1.0
1072,72,2,176.0,74.0,2,113,36,26,51,19,7,0,0,24,0.336628162643,565677.0,6.30604990995e-19,0.336628162643,582102.0,0.0,0.25,0.0
1073,59,1,165.0,60.0,0,93,57,22,14,2,28,3,0,33,0.335685173201,185358.0,0.000419240167215,0.335685173201,193855.0,0.00224678288692,0.25,3.0
1074,38,2,184.0,76.0,2,217,105,47,65,83,21,0,1,24,0.339147043024,544232.0,0.000359776174121,0.339147043024,565479.0,0.00305131819594,0.25,0.0
1075,39,2,186.0,83.0,5,2,1,0,1,0,1,0,0,24,0.336628162643,15498.0,0.0,0.336628162643,15948.0,0.0,0.0,0.0
1076,48,0,189.0,88.0,2,250,133,63,54,98,75,5,3,47,0.332102696914,913387.0,0.000433230603033,0.332102696914,957456.0,0.00212845674343,1.0,5.0
1077,39,2,189.0,84.0,1,325,139,70,116,23,46,1,0,24,0.334782976311,705043.0,0.00020734442665,0.334782976311,729107.0,0.00153531312253,0.0,1.0
1078,12,2,189.0,88.0,2,443,250,86,107,241,34,1,0,24,0.338046506627,770615.0,0.000406922750322,0.338046506627,801527.0,0.00309168123483,0.25,1.0
1079,16,2,176.0,64.0,0,212,139,41,32,66,10,0,1,24,0.335069645596,648012.0,0.000422524861704,0.335069645596,673044.0,0.00265569145921,0.25,0.0
